epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,211.02,1.55865,3.09745,0.38386,1.50793,1.24817,0.16716,0.27562,0.15162,0.05726,0.23347,0.16108,0.09922,0.0492,2.23363,4.88824,0.35483,2.40392,1.74921,0.0009035,0.0009035,0.0009035
58,213.627,1.49725,2.87404,0.38592,1.39965,1.22394,0.19118,0.29055,0.17957,0.06494,0.28823,0.15706,0.14098,0.06752,2.22276,4.92666,0.35398,2.39346,1.71154,0.000897313,0.000897313,0.000897313
59,217.317,1.51725,2.9549,0.37797,1.42056,1.2149,0.17081,0.25756,0.16376,0.06305,0.27502,0.21786,0.19567,0.07509,2.23078,4.83912,0.34302,2.39065,1.73275,0.000891125,0.000891125,0.000891125
60,221.258,1.46863,2.82193,0.38625,1.41597,1.23044,0.3575,0.19641,0.2011,0.07539,0.18387,0.25556,0.16416,0.08798,2.30691,4.77092,0.34139,2.35384,1.75691,0.000884938,0.000884938,0.000884938
61,224.042,1.49902,2.78367,0.36591,1.40495,1.21801,0.3575,0.19641,0.2011,0.07539,0.18387,0.25556,0.16416,0.08798,2.30691,4.77092,0.34139,2.35384,1.75691,0.00087875,0.00087875,0.00087875
62,226.672,1.51143,2.7905,0.37082,1.39628,1.22694,0.19599,0.11377,0.10117,0.05062,0.22369,0.1718,0.14967,0.07892,2.27272,4.80795,0.34614,2.39374,1.73413,0.000872563,0.000872563,0.000872563
63,229.346,1.4909,2.82164,0.36252,1.40026,1.21461,0.19027,0.09738,0.09577,0.04585,0.24625,0.14296,0.13521,0.05919,2.2876,4.83496,0.33442,2.43796,1.75474,0.000866375,0.000866375,0.000866375
64,232.147,1.46291,2.64956,0.35724,1.32513,1.20805,0.18241,0.1933,0.109,0.04826,0.23522,0.24522,0.13205,0.05251,2.326,4.76799,0.31467,2.46076,1.76713,0.000860188,0.000860188,0.000860188
65,235.345,1.38946,2.54275,0.34652,1.2782,1.18457,0.18241,0.1933,0.109,0.04826,0.23522,0.24522,0.13205,0.05251,2.326,4.76799,0.31467,2.46076,1.76713,0.000854,0.000854,0.000854
66,238.978,1.38656,2.53633,0.35667,1.30433,1.16373,0.26154,0.23379,0.16727,0.0628,0.1853,0.19433,0.11157,0.05698,2.28082,4.77303,0.30012,2.46093,1.73804,0.000847813,0.000847813,0.000847813
67,241.95,1.45036,2.65846,0.34829,1.30207,1.18563,0.23371,0.24359,0.14451,0.06079,0.19372,0.18312,0.11664,0.07019,2.21822,4.71041,0.29317,2.34788,1.66314,0.000841625,0.000841625,0.000841625
68,244.453,1.45935,2.59001,0.3244,1.31728,1.16833,0.23687,0.23605,0.14354,0.05801,0.17908,0.1887,0.13777,0.09685,2.26057,4.81979,0.28589,2.33869,1.67225,0.000835438,0.000835438,0.000835438
69,247.122,1.42362,2.55781,0.33598,1.2934,1.15799,0.23687,0.23605,0.14354,0.05801,0.17908,0.1887,0.13777,0.09685,2.26057,4.81979,0.28589,2.33869,1.67225,0.00082925,0.00082925,0.00082925
70,249.697,1.41635,2.48436,0.32323,1.25401,1.14021,0.18725,0.27852,0.16062,0.06109,0.17029,0.25524,0.12672,0.07121,2.29203,4.95126,0.28162,2.33522,1.71774,0.000823063,0.000823063,0.000823063
71,253.103,1.40585,2.65014,0.32801,1.2582,1.1475,0.21975,0.24463,0.17993,0.0699,0.20577,0.23895,0.17,0.09925,2.27501,4.77735,0.27547,2.29231,1.69354,0.000816875,0.000816875,0.000816875
72,256.637,1.41056,2.53401,0.32433,1.24835,1.15312,0.32606,0.22259,0.20116,0.08793,0.27215,0.17926,0.1547,0.09559,2.28278,4.75578,0.28028,2.28427,1.67614,0.000810688,0.000810688,0.000810688
73,259.267,1.39302,2.46474,0.31116,1.24648,1.13693,0.32606,0.22259,0.20116,0.08793,0.27215,0.17926,0.1547,0.09559,2.28278,4.75578,0.28028,2.28427,1.67614,0.0008045,0.0008045,0.0008045
74,261.948,1.37512,2.46932,0.31905,1.22303,1.14523,0.2995,0.21336,0.19282,0.08348,0.2083,0.18762,0.13355,0.08256,2.31623,4.90096,0.28668,2.35734,1.71364,0.000798313,0.000798313,0.000798313
75,264.583,1.36479,2.41819,0.34187,1.22675,1.14137,0.27261,0.23878,0.19447,0.07555,0.19453,0.2803,0.131,0.05935,2.29929,4.8116,0.28792,2.43501,1.74051,0.000792125,0.000792125,0.000792125
76,267.366,1.3443,2.32411,0.31784,1.20554,1.1531,0.19023,0.19931,0.11677,0.0516,0.33716,0.27072,0.21538,0.1003,2.28311,4.69269,0.2913,2.51866,1.7721,0.000785938,0.000785938,0.000785938
77,270.972,1.34282,2.28496,0.31324,1.18127,1.13002,0.19023,0.19931,0.11677,0.0516,0.33716,0.27072,0.21538,0.1003,2.28311,4.69269,0.2913,2.51866,1.7721,0.00077975,0.00077975,0.00077975
78,274.32,1.45512,2.63269,0.31083,1.25592,1.16756,0.16595,0.14377,0.1006,0.04481,0.29415,0.2219,0.1793,0.09054,2.2845,4.62847,0.29858,2.52655,1.77328,0.000773563,0.000773563,0.000773563
79,276.961,1.31804,2.30751,0.32769,1.18336,1.12792,0.20414,0.20061,0.12791,0.05008,0.19584,0.20511,0.1341,0.08161,2.27828,4.51749,0.27057,2.40747,1.73297,0.000767375,0.000767375,0.000767375
80,279.568,1.40139,2.48668,0.32633,1.24298,1.16087,0.18129,0.21761,0.14973,0.06401,0.17589,0.23344,0.14629,0.10268,2.26111,4.46952,0.24757,2.32529,1.72584,0.000761188,0.000761188,0.000761188
81,282.017,1.28162,2.19419,0.30493,1.17631,1.11858,0.18129,0.21761,0.14973,0.06401,0.17589,0.23344,0.14629,0.10268,2.26111,4.46952,0.24757,2.32529,1.72584,0.000755,0.000755,0.000755
82,284.801,1.29946,2.23664,0.31589,1.12954,1.11388,0.36172,0.23327,0.21614,0.08299,0.31406,0.24381,0.19988,0.11738,2.23106,4.55392,0.24471,2.3066,1.69893,0.000748813,0.000748813,0.000748813
83,288.54,1.30979,2.18487,0.31165,1.12046,1.11128,0.31656,0.27145,0.22415,0.09301,0.30243,0.26033,0.20559,0.11446,2.15662,4.6576,0.24188,2.27966,1.6405,0.000742625,0.000742625,0.000742625
84,291.935,1.34194,2.30295,0.28957,1.18274,1.13726,0.30612,0.27241,0.21816,0.07993,0.22576,0.21445,0.14602,0.09428,2.164,4.63534,0.23917,2.28964,1.64049,0.000736438,0.000736438,0.000736438
85,294.458,1.32261,2.20951,0.28849,1.1203,1.09398,0.30612,0.27241,0.21816,0.07993,0.22576,0.21445,0.14602,0.09428,2.164,4.63534,0.23917,2.28964,1.64049,0.00073025,0.00073025,0.00073025
86,297.098,1.30066,2.28061,0.28898,1.11165,1.1095,0.27681,0.25642,0.19401,0.07298,0.20999,0.21442,0.14974,0.08775,2.15954,4.80101,0.2442,2.28943,1.62571,0.000724062,0.000724062,0.000724062
87,299.664,1.27147,2.16988,0.29728,1.09687,1.10067,0.25286,0.1903,0.12546,0.04951,0.2373,0.18047,0.12943,0.06473,2.23499,4.94171,0.24713,2.42895,1.66848,0.000717875,0.000717875,0.000717875
88,302.594,1.27953,2.22343,0.28607,1.06563,1.10253,0.20172,0.19712,0.11429,0.04622,0.20259,0.20351,0.12993,0.05953,2.25852,4.79009,0.24417,2.45114,1.6817,0.000711687,0.000711687,0.000711687
89,306.156,1.31069,2.1593,0.29477,1.1182,1.12304,0.20172,0.19712,0.11429,0.04622,0.20259,0.20351,0.12993,0.05953,2.25852,4.79009,0.24417,2.45114,1.6817,0.0007055,0.0007055,0.0007055
90,309.317,1.30309,2.15231,0.30822,1.13459,1.11265,0.34617,0.24419,0.1972,0.07244,0.27384,0.207,0.14809,0.09236,2.30025,4.46622,0.23625,2.44889,1.67105,0.000699312,0.000699312,0.000699312
91,311.875,1.2459,2.12481,0.29561,1.07884,1.10847,0.44526,0.2566,0.20531,0.06646,0.3498,0.18941,0.1554,0.09523,2.30515,4.42563,0.23722,2.45194,1.65139,0.000693125,0.000693125,0.000693125
92,314.522,1.27393,2.21751,0.29784,1.08474,1.10228,0.39366,0.22842,0.20861,0.0773,0.29096,0.19042,0.15604,0.08691,2.31294,4.41252,0.23502,2.43499,1.68359,0.000686937,0.000686937,0.000686937
93,317.141,1.22441,1.98899,0.29392,1.03742,1.07596,0.39366,0.22842,0.20861,0.0773,0.29096,0.19042,0.15604,0.08691,2.31294,4.41252,0.23502,2.43499,1.68359,0.00068075,0.00068075,0.00068075
94,320.11,1.24504,2.10003,0.29369,1.09528,1.09499,0.31851,0.24575,0.20393,0.08901,0.27827,0.19625,0.15541,0.0916,2.30038,4.50097,0.23502,2.38819,1.71488,0.000674562,0.000674562,0.000674562
95,323.755,1.25705,2.0833,0.28971,1.04339,1.09202,0.39907,0.20328,0.21605,0.09119,0.28482,0.18778,0.16039,0.09665,2.27279,4.55416,0.23477,2.32602,1.70728,0.000668375,0.000668375,0.000668375
96,327.114,1.21084,2.0044,0.28853,1.01679,1.09397,0.34743,0.25991,0.21844,0.08831,0.27854,0.21256,0.16052,0.10349,2.22509,4.62666,0.25623,2.38657,1.65743,0.000662188,0.000662188,0.000662188
97,329.684,1.19863,1.96769,0.28387,1.01205,1.06754,0.34743,0.25991,0.21844,0.08831,0.27854,0.21256,0.16052,0.10349,2.22509,4.62666,0.25623,2.38657,1.65743,0.000656,0.000656,0.000656
98,332.307,1.21246,2.04597,0.2939,1.00506,1.07818,0.35724,0.26046,0.214,0.08999,0.2638,0.20244,0.1468,0.09108,2.20817,4.71804,0.2591,2.44805,1.65692,0.000649813,0.000649813,0.000649813
99,334.817,1.2062,2.04591,0.29467,1.00948,1.06759,0.30358,0.26212,0.19914,0.09379,0.23665,0.2012,0.13744,0.08353,2.23993,4.85092,0.25064,2.47258,1.701,0.000643625,0.000643625,0.000643625
100,337.984,1.21738,1.9217,0.28868,1.02879,1.09739,0.31011,0.25494,0.20824,0.09683,0.22972,0.18892,0.13995,0.10027,2.29892,4.70082,0.24183,2.50133,1.76089,0.000637437,0.000637437,0.000637437
101,341.437,1.24189,2.06766,0.26831,1.03512,1.07187,0.31011,0.25494,0.20824,0.09683,0.22972,0.18892,0.13995,0.10027,2.29892,4.70082,0.24183,2.50133,1.76089,0.00063125,0.00063125,0.00063125
102,344.233,1.17038,1.94401,0.28284,1.00234,1.07544,0.3575,0.25606,0.21175,0.09271,0.34235,0.24136,0.20694,0.11661,2.35575,4.45939,0.24774,2.43443,1.79597,0.000625062,0.000625062,0.000625062
103,346.842,1.27176,2.08936,0.27551,1.03822,1.08545,0.34028,0.26738,0.20676,0.09365,0.30715,0.28497,0.20573,0.11197,2.30838,4.42494,0.25722,2.41223,1.76358,0.000618875,0.000618875,0.000618875
104,349.628,1.16354,1.87108,0.27642,0.98559,1.05965,0.31193,0.26744,0.1711,0.08269,0.2798,0.27586,0.16821,0.08195,2.29054,4.43366,0.25063,2.46762,1.74428,0.000612687,0.000612687,0.000612687
105,352.321,1.21442,2.0241,0.26118,0.97973,1.06465,0.31193,0.26744,0.1711,0.08269,0.2798,0.27586,0.16821,0.08195,2.29054,4.43366,0.25063,2.46762,1.74428,0.0006065,0.0006065,0.0006065
106,355.678,1.18236,1.96159,0.2875,0.99856,1.07956,0.27551,0.25843,0.18077,0.09271,0.26347,0.28213,0.18333,0.10062,2.26864,4.3947,0.23573,2.43732,1.7409,0.000600313,0.000600313,0.000600313
107,359.155,1.1248,1.89572,0.28482,0.93341,1.05525,0.24804,0.24674,0.17331,0.08866,0.18625,0.20352,0.1569,0.09605,2.31131,4.3378,0.22527,2.4199,1.75032,0.000594125,0.000594125,0.000594125
108,361.708,1.17654,1.9367,0.27603,0.97158,1.07227,0.30908,0.21294,0.16952,0.07977,0.2831,0.20725,0.17646,0.09615,2.3253,4.44859,0.23154,2.45418,1.75583,0.000587938,0.000587938,0.000587938
109,364.323,1.19023,1.90396,0.27748,0.97546,1.06255,0.30908,0.21294,0.16952,0.07977,0.2831,0.20725,0.17646,0.09615,2.3253,4.44859,0.23154,2.45418,1.75583,0.00058175,0.00058175,0.00058175
110,366.954,1.17139,1.87974,0.29165,0.96874,1.06831,0.25772,0.23331,0.18045,0.0717,0.26634,0.23948,0.18917,0.10373,2.332,4.46049,0.23575,2.44622,1.78109,0.000575563,0.000575563,0.000575563
111,369.84,1.18305,1.9786,0.27579,0.95521,1.06805,0.35318,0.23562,0.18679,0.07261,0.34395,0.21741,0.17962,0.10558,2.34201,4.4689,0.23874,2.46107,1.79779,0.000569375,0.000569375,0.000569375
